Date,Item Code,Item Name,Consumed,Wasted,Order Placed,Order Qty,Season,Holiday/Event,Demand Spike
2025-11-28,SPR001,Steel Spring,66,2,No,,Autumn,,No
2025-11-28,BOL001,Hex Bolt M8,157,5,No,,Autumn,,No
2025-11-28,ASM001,Spring Assembly,20,0,No,,Autumn,,No
2025-12-01,SPR001,Steel Spring,99,5,Yes,600.0,Winter,,No
2025-12-01,BOL001,Hex Bolt M8,192,5,Yes,1200.0,Winter,,No
2025-12-01,ASM001,Spring Assembly,20,1,Yes,120.0,Winter,,No
2025-12-02,SPR001,Steel Spring,111,4,No,,Winter,,No
2025-12-02,BOL001,Hex Bolt M8,189,7,No,,Winter,,No
2025-12-02,ASM001,Spring Assembly,17,2,No,,Winter,,No
2025-12-03,SPR001,Steel Spring,97,5,No,,Winter,,No
2025-12-03,BOL001,Hex Bolt M8,215,6,No,,Winter,,No
2025-12-03,ASM001,Spring Assembly,17,1,No,,Winter,,No
2025-12-04,SPR001,Steel Spring,119,5,No,,Winter,,No
2025-12-04,BOL001,Hex Bolt M8,127,5,No,,Winter,,No
2025-12-04,ASM001,Spring Assembly,17,1,No,,Winter,,No
2025-12-05,SPR001,Steel Spring,111,4,No,,Winter,,No
2025-12-05,BOL001,Hex Bolt M8,195,6,No,,Winter,,No
2025-12-05,ASM001,Spring Assembly,23,2,No,,Winter,,No
2025-12-08,SPR001,Steel Spring,102,4,Yes,600.0,Winter,,No
2025-12-08,BOL001,Hex Bolt M8,213,8,Yes,1200.0,Winter,,No
2025-12-08,ASM001,Spring Assembly,20,1,Yes,120.0,Winter,,No
2025-12-09,SPR001,Steel Spring,120,6,No,,Winter,,No
2025-12-09,BOL001,Hex Bolt M8,236,7,No,,Winter,,No
2025-12-09,ASM001,Spring Assembly,18,2,No,,Winter,,No
2025-12-10,SPR001,Steel Spring,113,5,No,,Winter,,No
2025-12-10,BOL001,Hex Bolt M8,210,7,No,,Winter,,No
2025-12-10,ASM001,Spring Assembly,17,0,No,,Winter,,No
2025-12-11,SPR001,Steel Spring,124,5,No,,Winter,,No
2025-12-11,BOL001,Hex Bolt M8,151,4,No,,Winter,,No
2025-12-11,ASM001,Spring Assembly,16,2,No,,Winter,,No
2025-12-12,SPR001,Steel Spring,124,5,No,,Winter,,No
2025-12-12,BOL001,Hex Bolt M8,196,7,No,,Winter,,No
2025-12-12,ASM001,Spring Assembly,13,1,No,,Winter,,No
2025-12-15,SPR001,Steel Spring,143,6,Yes,600.0,Winter,,No
2025-12-15,BOL001,Hex Bolt M8,196,6,Yes,1200.0,Winter,,No
2025-12-15,ASM001,Spring Assembly,19,0,Yes,120.0,Winter,,No
2025-12-16,SPR001,Steel Spring,82,4,No,,Winter,,No
2025-12-16,BOL001,Hex Bolt M8,208,8,No,,Winter,,No
2025-12-16,ASM001,Spring Assembly,18,1,No,,Winter,,No
2025-12-17,SPR001,Steel Spring,111,5,No,,Winter,,No
2025-12-17,BOL001,Hex Bolt M8,237,8,No,,Winter,,No
2025-12-17,ASM001,Spring Assembly,18,2,No,,Winter,,No
2025-12-18,SPR001,Steel Spring,89,4,No,,Winter,,No
2025-12-18,BOL001,Hex Bolt M8,206,6,No,,Winter,,No
2025-12-18,ASM001,Spring Assembly,19,2,No,,Winter,,No
2025-12-19,SPR001,Steel Spring,87,4,No,,Winter,,No
2025-12-19,BOL001,Hex Bolt M8,210,8,No,,Winter,,No
2025-12-19,ASM001,Spring Assembly,21,2,No,,Winter,,No
2025-12-22,SPR001,Steel Spring,90,5,Yes,600.0,Winter,,No
2025-12-22,BOL001,Hex Bolt M8,182,6,Yes,1200.0,Winter,,No
2025-12-22,ASM001,Spring Assembly,25,2,Yes,120.0,Winter,,No
2025-12-23,SPR001,Steel Spring,114,4,No,,Winter,,No
2025-12-23,BOL001,Hex Bolt M8,252,7,No,,Winter,,No
2025-12-23,ASM001,Spring Assembly,16,1,No,,Winter,,No
2025-12-24,SPR001,Steel Spring,79,3,No,,Winter,,No
2025-12-24,BOL001,Hex Bolt M8,173,5,No,,Winter,,No
2025-12-24,ASM001,Spring Assembly,22,2,No,,Winter,,No
2025-12-25,SPR001,Steel Spring,110,5,No,,Winter,,No
2025-12-25,BOL001,Hex Bolt M8,244,9,No,,Winter,,No
2025-12-25,ASM001,Spring Assembly,17,1,No,,Winter,,No
2025-12-26,SPR001,Steel Spring,136,7,No,,Winter,,No
2025-12-26,BOL001,Hex Bolt M8,272,9,No,,Winter,,No
2025-12-26,ASM001,Spring Assembly,22,2,No,,Winter,,No
2025-12-29,SPR001,Steel Spring,105,6,Yes,600.0,Winter,,No
2025-12-29,BOL001,Hex Bolt M8,199,5,Yes,1200.0,Winter,,No
2025-12-29,ASM001,Spring Assembly,18,0,Yes,120.0,Winter,,No
2025-12-30,SPR001,Steel Spring,136,6,No,,Winter,,No
2025-12-30,BOL001,Hex Bolt M8,171,5,No,,Winter,,No
2025-12-30,ASM001,Spring Assembly,17,0,No,,Winter,,No
2025-12-31,SPR001,Steel Spring,75,3,No,,Winter,,No
2025-12-31,BOL001,Hex Bolt M8,174,7,No,,Winter,,No
2025-12-31,ASM001,Spring Assembly,14,0,No,,Winter,,No
2026-01-01,SPR001,Steel Spring,73,4,No,,Winter,,No
2026-01-01,BOL001,Hex Bolt M8,210,6,No,,Winter,,No
2026-01-01,ASM001,Spring Assembly,18,0,No,,Winter,,No
2026-01-02,SPR001,Steel Spring,92,4,No,,Winter,,No
2026-01-02,BOL001,Hex Bolt M8,219,7,No,,Winter,,No
2026-01-02,ASM001,Spring Assembly,21,0,No,,Winter,,No
2026-01-05,SPR001,Steel Spring,94,3,Yes,600.0,Winter,,No
2026-01-05,BOL001,Hex Bolt M8,157,5,Yes,1200.0,Winter,,No
2026-01-05,ASM001,Spring Assembly,21,1,Yes,120.0,Winter,,No
2026-01-06,SPR001,Steel Spring,111,6,No,,Winter,,No
2026-01-06,BOL001,Hex Bolt M8,190,7,No,,Winter,,No
2026-01-06,ASM001,Spring Assembly,23,0,No,,Winter,,No
2026-01-07,SPR001,Steel Spring,110,6,No,,Winter,,No
2026-01-07,BOL001,Hex Bolt M8,275,9,No,,Winter,,No
2026-01-07,ASM001,Spring Assembly,26,1,No,,Winter,,No
2026-01-08,SPR001,Steel Spring,109,4,No,,Winter,,No
2026-01-08,BOL001,Hex Bolt M8,169,7,No,,Winter,,No
2026-01-08,ASM001,Spring Assembly,23,2,No,,Winter,,No
2026-01-09,SPR001,Steel Spring,122,5,No,,Winter,,No
2026-01-09,BOL001,Hex Bolt M8,200,7,No,,Winter,,No
2026-01-09,ASM001,Spring Assembly,17,2,No,,Winter,,No
2026-01-12,SPR001,Steel Spring,85,5,Yes,600.0,Winter,,No
2026-01-12,BOL001,Hex Bolt M8,190,6,Yes,1200.0,Winter,,No
2026-01-12,ASM001,Spring Assembly,25,1,Yes,120.0,Winter,,No
2026-01-13,SPR001,Steel Spring,101,4,No,,Winter,,No
2026-01-13,BOL001,Hex Bolt M8,212,7,No,,Winter,,No
2026-01-13,ASM001,Spring Assembly,21,2,No,,Winter,,No
2026-01-14,SPR001,Steel Spring,94,4,No,,Winter,,No
2026-01-14,BOL001,Hex Bolt M8,216,8,No,,Winter,,No
2026-01-14,ASM001,Spring Assembly,19,1,No,,Winter,,No
2026-01-15,SPR001,Steel Spring,94,4,No,,Winter,,No
2026-01-15,BOL001,Hex Bolt M8,219,8,No,,Winter,,No
2026-01-15,ASM001,Spring Assembly,17,2,No,,Winter,,No
2026-01-16,SPR001,Steel Spring,99,4,No,,Winter,,No
2026-01-16,BOL001,Hex Bolt M8,220,7,No,,Winter,,No
2026-01-16,ASM001,Spring Assembly,17,1,No,,Winter,,No
2026-01-19,SPR001,Steel Spring,73,3,Yes,600.0,Winter,,No
2026-01-19,BOL001,Hex Bolt M8,207,8,Yes,1200.0,Winter,,No
2026-01-19,ASM001,Spring Assembly,19,2,Yes,120.0,Winter,,No
2026-01-20,SPR001,Steel Spring,117,4,No,,Winter,,No
2026-01-20,BOL001,Hex Bolt M8,172,7,No,,Winter,,No
2026-01-20,ASM001,Spring Assembly,20,1,No,,Winter,,No
2026-01-21,SPR001,Steel Spring,83,5,No,,Winter,,No
2026-01-21,BOL001,Hex Bolt M8,204,6,No,,Winter,,No
2026-01-21,ASM001,Spring Assembly,17,0,No,,Winter,,No
2026-01-22,SPR001,Steel Spring,83,5,No,,Winter,,No
2026-01-22,BOL001,Hex Bolt M8,260,7,No,,Winter,,No
2026-01-22,ASM001,Spring Assembly,23,0,No,,Winter,,No
2026-01-23,SPR001,Steel Spring,118,4,No,,Winter,,No
2026-01-23,BOL001,Hex Bolt M8,182,5,No,,Winter,,No
2026-01-23,ASM001,Spring Assembly,19,0,No,,Winter,,No
2026-01-26,SPR001,Steel Spring,107,6,Yes,600.0,Winter,,No
2026-01-26,BOL001,Hex Bolt M8,223,6,Yes,1200.0,Winter,,No
2026-01-26,ASM001,Spring Assembly,24,0,Yes,120.0,Winter,,No
2026-01-27,SPR001,Steel Spring,95,5,No,,Winter,,No
2026-01-27,BOL001,Hex Bolt M8,238,7,No,,Winter,,No
2026-01-27,ASM001,Spring Assembly,20,1,No,,Winter,,No
2026-01-28,SPR001,Steel Spring,115,4,No,,Winter,,No
2026-01-28,BOL001,Hex Bolt M8,241,8,No,,Winter,,No
2026-01-28,ASM001,Spring Assembly,20,0,No,,Winter,,No
2026-01-29,SPR001,Steel Spring,84,4,No,,Winter,,No
2026-01-29,BOL001,Hex Bolt M8,197,7,No,,Winter,,No
2026-01-29,ASM001,Spring Assembly,24,2,No,,Winter,,No
2026-01-30,SPR001,Steel Spring,88,5,No,,Winter,,No
2026-01-30,BOL001,Hex Bolt M8,223,7,No,,Winter,,No
2026-01-30,ASM001,Spring Assembly,18,1,No,,Winter,,No
2026-02-02,SPR001,Steel Spring,87,3,Yes,600.0,Winter,,No
2026-02-02,BOL001,Hex Bolt M8,145,5,Yes,1200.0,Winter,,No
2026-02-02,ASM001,Spring Assembly,19,2,Yes,120.0,Winter,,No
2026-02-03,SPR001,Steel Spring,92,5,No,,Winter,,No
2026-02-03,BOL001,Hex Bolt M8,216,7,No,,Winter,,No
2026-02-03,ASM001,Spring Assembly,26,2,No,,Winter,,No
2026-02-04,SPR001,Steel Spring,107,5,No,,Winter,,No
2026-02-04,BOL001,Hex Bolt M8,210,6,No,,Winter,,No
2026-02-04,ASM001,Spring Assembly,24,2,No,,Winter,,No
2026-02-05,SPR001,Steel Spring,63,4,No,,Winter,,No
2026-02-05,BOL001,Hex Bolt M8,222,8,No,,Winter,,No
2026-02-05,ASM001,Spring Assembly,17,0,No,,Winter,,No
2026-02-06,SPR001,Steel Spring,101,4,No,,Winter,,No
2026-02-06,BOL001,Hex Bolt M8,213,8,No,,Winter,,No
2026-02-06,ASM001,Spring Assembly,22,1,No,,Winter,,No
2026-02-09,SPR001,Steel Spring,115,4,Yes,600.0,Winter,,No
2026-02-09,BOL001,Hex Bolt M8,145,6,Yes,1200.0,Winter,,No
2026-02-09,ASM001,Spring Assembly,17,1,Yes,120.0,Winter,,No
2026-02-10,SPR001,Steel Spring,107,6,No,,Winter,,No
2026-02-10,BOL001,Hex Bolt M8,187,5,No,,Winter,,No
2026-02-10,ASM001,Spring Assembly,19,0,No,,Winter,,No
2026-02-11,SPR001,Steel Spring,119,5,No,,Winter,,No
2026-02-11,BOL001,Hex Bolt M8,209,8,No,,Winter,,No
2026-02-11,ASM001,Spring Assembly,22,2,No,,Winter,,No
2026-02-12,SPR001,Steel Spring,100,4,No,,Winter,,No
2026-02-12,BOL001,Hex Bolt M8,193,6,No,,Winter,,No
2026-02-12,ASM001,Spring Assembly,21,1,No,,Winter,,No
2026-02-13,SPR001,Steel Spring,130,7,No,,Winter,,No
2026-02-13,BOL001,Hex Bolt M8,210,6,No,,Winter,,No
2026-02-13,ASM001,Spring Assembly,20,2,No,,Winter,,No
2026-02-16,SPR001,Steel Spring,88,3,Yes,600.0,Winter,,No
2026-02-16,BOL001,Hex Bolt M8,181,5,Yes,1200.0,Winter,,No
2026-02-16,ASM001,Spring Assembly,23,0,Yes,120.0,Winter,,No
2026-02-17,SPR001,Steel Spring,109,4,No,,Winter,,No
2026-02-17,BOL001,Hex Bolt M8,163,4,No,,Winter,,No
2026-02-17,ASM001,Spring Assembly,19,2,No,,Winter,,No
2026-02-18,SPR001,Steel Spring,108,4,No,,Winter,,No
2026-02-18,BOL001,Hex Bolt M8,180,6,No,,Winter,,No
2026-02-18,ASM001,Spring Assembly,19,1,No,,Winter,,No
2026-02-19,SPR001,Steel Spring,75,4,No,,Winter,,No
2026-02-19,BOL001,Hex Bolt M8,157,5,No,,Winter,,No
2026-02-19,ASM001,Spring Assembly,21,0,No,,Winter,,No
2026-02-20,SPR001,Steel Spring,86,4,No,,Winter,,No
2026-02-20,BOL001,Hex Bolt M8,138,5,No,,Winter,,No
2026-02-20,ASM001,Spring Assembly,20,0,No,,Winter,,No
2026-02-23,SPR001,Steel Spring,88,5,Yes,600.0,Winter,,No
2026-02-23,BOL001,Hex Bolt M8,191,7,Yes,1200.0,Winter,,No
2026-02-23,ASM001,Spring Assembly,20,1,Yes,120.0,Winter,,No
2026-02-24,SPR001,Steel Spring,109,6,No,,Winter,,No
2026-02-24,BOL001,Hex Bolt M8,210,7,No,,Winter,,No
2026-02-24,ASM001,Spring Assembly,17,1,No,,Winter,,No
2026-02-25,SPR001,Steel Spring,76,3,No,,Winter,,No
2026-02-25,BOL001,Hex Bolt M8,175,6,No,,Winter,,No
2026-02-25,ASM001,Spring Assembly,24,2,No,,Winter,,No
2026-02-26,SPR001,Steel Spring,94,4,No,,Winter,,No
2026-02-26,BOL001,Hex Bolt M8,223,7,No,,Winter,,No
2026-02-26,ASM001,Spring Assembly,21,0,No,,Winter,,No
2026-02-27,SPR001,Steel Spring,88,5,No,,Winter,,No
2026-02-27,BOL001,Hex Bolt M8,217,6,No,,Winter,,No
2026-02-27,ASM001,Spring Assembly,21,2,No,,Winter,,No
2026-03-02,SPR001,Steel Spring,104,6,Yes,600.0,Spring,,No
2026-03-02,BOL001,Hex Bolt M8,183,7,Yes,1200.0,Spring,,No
2026-03-02,ASM001,Spring Assembly,21,2,Yes,120.0,Spring,,No
2026-03-03,SPR001,Steel Spring,125,7,No,,Spring,,No
2026-03-03,BOL001,Hex Bolt M8,185,7,No,,Spring,,No
2026-03-03,ASM001,Spring Assembly,25,0,No,,Spring,,No
2026-03-04,SPR001,Steel Spring,105,4,No,,Spring,,No
2026-03-04,BOL001,Hex Bolt M8,163,4,No,,Spring,,No
2026-03-04,ASM001,Spring Assembly,19,2,No,,Spring,,No
2026-03-05,SPR001,Steel Spring,80,3,No,,Spring,,No
2026-03-05,BOL001,Hex Bolt M8,161,4,No,,Spring,,No
2026-03-05,ASM001,Spring Assembly,16,1,No,,Spring,,No
2026-03-06,SPR001,Steel Spring,107,6,No,,Spring,,No
2026-03-06,BOL001,Hex Bolt M8,214,7,No,,Spring,,No
2026-03-06,ASM001,Spring Assembly,16,0,No,,Spring,,No
2026-03-09,SPR001,Steel Spring,96,4,Yes,600.0,Spring,,No
2026-03-09,BOL001,Hex Bolt M8,141,5,Yes,1200.0,Spring,,No
2026-03-09,ASM001,Spring Assembly,15,1,Yes,120.0,Spring,,No
2026-03-10,SPR001,Steel Spring,101,5,No,,Spring,,No
2026-03-10,BOL001,Hex Bolt M8,172,5,No,,Spring,,No
2026-03-10,ASM001,Spring Assembly,23,2,No,,Spring,,No
2026-03-11,SPR001,Steel Spring,110,5,No,,Spring,,No
2026-03-11,BOL001,Hex Bolt M8,190,7,No,,Spring,,No
2026-03-11,ASM001,Spring Assembly,16,1,No,,Spring,,No
2026-03-12,SPR001,Steel Spring,82,5,No,,Spring,,No
2026-03-12,BOL001,Hex Bolt M8,204,8,No,,Spring,,No
2026-03-12,ASM001,Spring Assembly,18,2,No,,Spring,,No
2026-03-13,SPR001,Steel Spring,78,3,No,,Spring,,No
2026-03-13,BOL001,Hex Bolt M8,207,7,No,,Spring,,No
2026-03-13,ASM001,Spring Assembly,24,1,No,,Spring,,No
2026-03-16,SPR001,Steel Spring,77,4,Yes,600.0,Spring,,No
2026-03-16,BOL001,Hex Bolt M8,171,5,Yes,1200.0,Spring,,No
2026-03-16,ASM001,Spring Assembly,18,0,Yes,120.0,Spring,,No
2026-03-17,SPR001,Steel Spring,75,5,No,,Spring,,No
2026-03-17,BOL001,Hex Bolt M8,205,8,No,,Spring,,No
2026-03-17,ASM001,Spring Assembly,21,1,No,,Spring,,No
2026-03-18,SPR001,Steel Spring,93,4,No,,Spring,,No
2026-03-18,BOL001,Hex Bolt M8,227,6,No,,Spring,,No
2026-03-18,ASM001,Spring Assembly,21,1,No,,Spring,,No
2026-03-19,SPR001,Steel Spring,98,3,No,,Spring,,No
2026-03-19,BOL001,Hex Bolt M8,176,7,No,,Spring,,No
2026-03-19,ASM001,Spring Assembly,18,0,No,,Spring,,No
2026-03-20,SPR001,Steel Spring,108,5,No,,Spring,,No
2026-03-20,BOL001,Hex Bolt M8,175,7,No,,Spring,,No
2026-03-20,ASM001,Spring Assembly,18,0,No,,Spring,,No
2026-03-23,SPR001,Steel Spring,113,6,Yes,600.0,Spring,,No
2026-03-23,BOL001,Hex Bolt M8,166,6,Yes,1200.0,Spring,,No
2026-03-23,ASM001,Spring Assembly,20,0,Yes,120.0,Spring,,No
2026-03-24,SPR001,Steel Spring,106,4,No,,Spring,,No
2026-03-24,BOL001,Hex Bolt M8,213,6,No,,Spring,,No
2026-03-24,ASM001,Spring Assembly,17,0,No,,Spring,,No
2026-03-25,SPR001,Steel Spring,97,4,No,,Spring,,No
2026-03-25,BOL001,Hex Bolt M8,206,6,No,,Spring,,No
2026-03-25,ASM001,Spring Assembly,17,0,No,,Spring,,No
2026-03-26,SPR001,Steel Spring,95,4,No,,Spring,,No
2026-03-26,BOL001,Hex Bolt M8,228,6,No,,Spring,,No
2026-03-26,ASM001,Spring Assembly,18,1,No,,Spring,,No
2026-03-27,SPR001,Steel Spring,97,5,No,,Spring,,No
2026-03-27,BOL001,Hex Bolt M8,168,6,No,,Spring,,No
2026-03-27,ASM001,Spring Assembly,23,1,No,,Spring,,No
2026-03-30,SPR001,Steel Spring,121,6,Yes,600.0,Spring,,No
2026-03-30,BOL001,Hex Bolt M8,191,6,Yes,1200.0,Spring,,No
2026-03-30,ASM001,Spring Assembly,23,0,Yes,120.0,Spring,,No
2026-03-31,SPR001,Steel Spring,106,4,No,,Spring,,No
2026-03-31,BOL001,Hex Bolt M8,208,8,No,,Spring,,No
2026-03-31,ASM001,Spring Assembly,17,2,No,,Spring,,No
2026-04-01,SPR001,Steel Spring,98,5,No,,Spring,,No
2026-04-01,BOL001,Hex Bolt M8,136,4,No,,Spring,,No
2026-04-01,ASM001,Spring Assembly,19,1,No,,Spring,,No
2026-04-02,SPR001,Steel Spring,100,5,No,,Spring,,No
2026-04-02,BOL001,Hex Bolt M8,228,6,No,,Spring,,No
2026-04-02,ASM001,Spring Assembly,18,1,No,,Spring,,No
2026-04-03,SPR001,Steel Spring,94,4,No,,Spring,,No
2026-04-03,BOL001,Hex Bolt M8,194,7,No,,Spring,,No
2026-04-03,ASM001,Spring Assembly,18,2,No,,Spring,,No
2026-04-06,SPR001,Steel Spring,85,4,Yes,600.0,Spring,,No
2026-04-06,BOL001,Hex Bolt M8,162,4,Yes,1200.0,Spring,,No
2026-04-06,ASM001,Spring Assembly,21,0,Yes,120.0,Spring,,No
2026-04-07,SPR001,Steel Spring,82,5,No,,Spring,,No
2026-04-07,BOL001,Hex Bolt M8,194,7,No,,Spring,,No
2026-04-07,ASM001,Spring Assembly,16,0,No,,Spring,,No
2026-04-08,SPR001,Steel Spring,107,4,No,,Spring,,No
2026-04-08,BOL001,Hex Bolt M8,228,8,No,,Spring,,No
2026-04-08,ASM001,Spring Assembly,17,0,No,,Spring,,No
2026-04-09,SPR001,Steel Spring,108,6,No,,Spring,,No
2026-04-09,BOL001,Hex Bolt M8,200,7,No,,Spring,,No
2026-04-09,ASM001,Spring Assembly,18,1,No,,Spring,,No
2026-04-10,SPR001,Steel Spring,108,4,No,,Spring,,No
2026-04-10,BOL001,Hex Bolt M8,179,5,No,,Spring,,No
2026-04-10,ASM001,Spring Assembly,13,2,No,,Spring,,No
2026-04-13,SPR001,Steel Spring,93,5,Yes,600.0,Spring,,No
2026-04-13,BOL001,Hex Bolt M8,237,9,Yes,1200.0,Spring,,No
2026-04-13,ASM001,Spring Assembly,19,2,Yes,120.0,Spring,,No
2026-04-14,SPR001,Steel Spring,100,6,No,,Spring,,No
2026-04-14,BOL001,Hex Bolt M8,179,5,No,,Spring,,No
2026-04-14,ASM001,Spring Assembly,20,2,No,,Spring,,No
2026-04-15,SPR001,Steel Spring,118,5,No,,Spring,,No
2026-04-15,BOL001,Hex Bolt M8,221,6,No,,Spring,,No
2026-04-15,ASM001,Spring Assembly,23,0,No,,Spring,,No
2026-04-16,SPR001,Steel Spring,102,4,No,,Spring,,No
2026-04-16,BOL001,Hex Bolt M8,177,5,No,,Spring,,No
2026-04-16,ASM001,Spring Assembly,16,1,No,,Spring,,No
2026-04-17,SPR001,Steel Spring,84,5,No,,Spring,,No
2026-04-17,BOL001,Hex Bolt M8,203,6,No,,Spring,,No
2026-04-17,ASM001,Spring Assembly,17,2,No,,Spring,,No
2026-04-20,SPR001,Steel Spring,130,6,Yes,600.0,Spring,,No
2026-04-20,BOL001,Hex Bolt M8,171,7,Yes,1200.0,Spring,,No
2026-04-20,ASM001,Spring Assembly,22,2,Yes,120.0,Spring,,No
2026-04-21,SPR001,Steel Spring,82,5,No,,Spring,,No
2026-04-21,BOL001,Hex Bolt M8,157,6,No,,Spring,,No
2026-04-21,ASM001,Spring Assembly,22,2,No,,Spring,,No
2026-04-22,SPR001,Steel Spring,80,4,No,,Spring,,No
2026-04-22,BOL001,Hex Bolt M8,252,7,No,,Spring,,No
2026-04-22,ASM001,Spring Assembly,18,1,No,,Spring,,No
2026-04-23,SPR001,Steel Spring,124,6,No,,Spring,,No
2026-04-23,BOL001,Hex Bolt M8,174,7,No,,Spring,,No
2026-04-23,ASM001,Spring Assembly,23,2,No,,Spring,,No
2026-04-24,SPR001,Steel Spring,105,5,No,,Spring,,No
2026-04-24,BOL001,Hex Bolt M8,185,5,No,,Spring,,No
2026-04-24,ASM001,Spring Assembly,20,0,No,,Spring,,No
2026-04-27,SPR001,Steel Spring,111,5,Yes,600.0,Spring,,No
2026-04-27,BOL001,Hex Bolt M8,182,7,Yes,1200.0,Spring,,No
2026-04-27,ASM001,Spring Assembly,19,1,Yes,120.0,Spring,,No
2026-04-28,SPR001,Steel Spring,105,4,No,,Spring,,No
2026-04-28,BOL001,Hex Bolt M8,175,5,No,,Spring,,No
2026-04-28,ASM001,Spring Assembly,18,2,No,,Spring,,No
2026-04-29,SPR001,Steel Spring,99,4,No,,Spring,,No
2026-04-29,BOL001,Hex Bolt M8,167,5,No,,Spring,,No
2026-04-29,ASM001,Spring Assembly,16,2,No,,Spring,,No
2026-04-30,SPR001,Steel Spring,101,4,No,,Spring,,No
2026-04-30,BOL001,Hex Bolt M8,180,5,No,,Spring,,No
2026-04-30,ASM001,Spring Assembly,21,0,No,,Spring,,No
2026-05-01,SPR001,Steel Spring,101,6,No,,Spring,,No
2026-05-01,BOL001,Hex Bolt M8,199,7,No,,Spring,,No
2026-05-01,ASM001,Spring Assembly,21,2,No,,Spring,,No
2026-05-04,SPR001,Steel Spring,105,5,Yes,600.0,Spring,,No
2026-05-04,BOL001,Hex Bolt M8,177,5,Yes,1200.0,Spring,,No
2026-05-04,ASM001,Spring Assembly,17,2,Yes,120.0,Spring,,No
2026-05-05,SPR001,Steel Spring,95,5,No,,Spring,,No
2026-05-05,BOL001,Hex Bolt M8,221,7,No,,Spring,,No
2026-05-05,ASM001,Spring Assembly,23,1,No,,Spring,,No
2026-05-06,SPR001,Steel Spring,111,6,No,,Spring,,No
2026-05-06,BOL001,Hex Bolt M8,196,6,No,,Spring,,No
2026-05-06,ASM001,Spring Assembly,24,1,No,,Spring,,No
2026-05-07,SPR001,Steel Spring,86,3,No,,Spring,,No
2026-05-07,BOL001,Hex Bolt M8,204,8,No,,Spring,,No
2026-05-07,ASM001,Spring Assembly,20,1,No,,Spring,,No
2026-05-08,SPR001,Steel Spring,99,3,No,,Spring,,No
2026-05-08,BOL001,Hex Bolt M8,179,5,No,,Spring,,No
2026-05-08,ASM001,Spring Assembly,21,2,No,,Spring,,No
2026-05-11,SPR001,Steel Spring,86,4,Yes,600.0,Spring,,No
2026-05-11,BOL001,Hex Bolt M8,211,8,Yes,1200.0,Spring,,No
2026-05-11,ASM001,Spring Assembly,22,2,Yes,120.0,Spring,,No
2026-05-12,SPR001,Steel Spring,110,6,No,,Spring,,No
2026-05-12,BOL001,Hex Bolt M8,200,8,No,,Spring,,No
2026-05-12,ASM001,Spring Assembly,21,1,No,,Spring,,No
2026-05-13,SPR001,Steel Spring,95,4,No,,Spring,,No
2026-05-13,BOL001,Hex Bolt M8,204,7,No,,Spring,,No
2026-05-13,ASM001,Spring Assembly,25,2,No,,Spring,,No
2026-05-14,SPR001,Steel Spring,97,5,No,,Spring,,No
2026-05-14,BOL001,Hex Bolt M8,240,7,No,,Spring,,No
2026-05-14,ASM001,Spring Assembly,20,0,No,,Spring,,No
2026-05-15,SPR001,Steel Spring,114,6,No,,Spring,,No
2026-05-15,BOL001,Hex Bolt M8,217,7,No,,Spring,,No
2026-05-15,ASM001,Spring Assembly,16,0,No,,Spring,,No
2026-05-18,SPR001,Steel Spring,105,4,Yes,600.0,Spring,,No
2026-05-18,BOL001,Hex Bolt M8,196,5,Yes,1200.0,Spring,,No
2026-05-18,ASM001,Spring Assembly,24,2,Yes,120.0,Spring,,No
2026-05-19,SPR001,Steel Spring,116,6,No,,Spring,,No
2026-05-19,BOL001,Hex Bolt M8,196,5,No,,Spring,,No
2026-05-19,ASM001,Spring Assembly,20,0,No,,Spring,,No
2026-05-20,SPR001,Steel Spring,106,5,No,,Spring,,No
2026-05-20,BOL001,Hex Bolt M8,214,8,No,,Spring,,No
2026-05-20,ASM001,Spring Assembly,20,0,No,,Spring,,No
2026-05-21,SPR001,Steel Spring,87,5,No,,Spring,,No
2026-05-21,BOL001,Hex Bolt M8,214,8,No,,Spring,,No
2026-05-21,ASM001,Spring Assembly,18,0,No,,Spring,,No
2026-05-22,SPR001,Steel Spring,78,4,No,,Spring,,No
2026-05-22,BOL001,Hex Bolt M8,203,7,No,,Spring,,No
2026-05-22,ASM001,Spring Assembly,20,0,No,,Spring,,No
2026-05-25,SPR001,Steel Spring,71,3,Yes,600.0,Spring,,No
2026-05-25,BOL001,Hex Bolt M8,213,6,Yes,1200.0,Spring,,No
2026-05-25,ASM001,Spring Assembly,18,2,Yes,120.0,Spring,,No
2026-05-26,SPR001,Steel Spring,135,5,No,,Spring,,No
2026-05-26,BOL001,Hex Bolt M8,163,4,No,,Spring,,No
2026-05-26,ASM001,Spring Assembly,16,2,No,,Spring,,No
2026-05-27,SPR001,Steel Spring,113,4,No,,Spring,,No
2026-05-27,BOL001,Hex Bolt M8,171,5,No,,Spring,,No
2026-05-27,ASM001,Spring Assembly,17,1,No,,Spring,,No
2026-05-28,SPR001,Steel Spring,79,5,No,,Spring,,No
2026-05-28,BOL001,Hex Bolt M8,204,8,No,,Spring,,No
2026-05-28,ASM001,Spring Assembly,18,1,No,,Spring,,No
2026-05-29,SPR001,Steel Spring,86,4,No,,Spring,,No
2026-05-29,BOL001,Hex Bolt M8,185,6,No,,Spring,,No
2026-05-29,ASM001,Spring Assembly,17,0,No,,Spring,,No
